smiles,NCI1,group
CCCCCC[C@@H](C)NC1=NC2=CC=CC=C2C3=C1C=CO3,1,valid
CC1=CC2=C(C=C1C)N=C3C(=N2)C(=NN3CCCN(C)C)N,0,training
C1=CC(=CC=C1C(=NC2=CC=C(C=C2)Cl)N=NC3=CC=C(C=C3)Cl)N(CCC#N)CCC#N,0,training
C1=C(C2=C(N1)C(=O)NC=N2)C3C(C(C(N3)CO)O)O.Cl,0,test
C1=CC=NC(=C1)CN(CCCNCC2=C(C(=CC(=C2)I)I)O)CC3=CC=CC=N3,0,training
CN1C(=O)CC(CC1=O)CC(=O)C2CCCCC2=O,0,test
CCC(=O)ONC(=O)CN1C=CC(=N1)[N+](=O)[O-],0,training
CC(C)/C(=N/OC(=O)NC1=CC=C(C=C1)Br)/Cl,0,training
CC1(C2=NC3=C(N2CCO1)N=C(N=C3N4CCOCC4)C5=CN=C(N=C5)N)C,1,test
CCCCC1=CC=C(C=C1)NC2=NC3=C(C(=N2)Cl)N=CN3COCCOC(=O)C,0,training
C1CN(CCN1C2=CC=CC=C2)C(=O)N(C3=CC=CC=C3)C(=O)C4=CC(=CC(=C4)Cl)Cl,0,training
C/C=C(\C)/C1=CC(=O)C2=C(O1)C3=C(C=C2C)C(=O)C4=C(C3=O)C(=C(C=C4C5CC(C(C(O5)C)O)N(C)C)C6CC(C(C(O6)C)O)(C)N(C)C)O,1,training
CN(C)CC1COC2=C(C1=O)C=CC(=C2OC)OC.Cl,0,valid
CC1(C2=CC=CC=C2[N+](=C1/C=C/C3=CC=C(C=C3)N(C)C)C)C.[I-],0,training
CC1(CCC2=C(O1)C3=CC=CC=C3C(=NC4=CC=C(C=C4)OC)C2=O)C,0,training
COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)OC)C(=O)CC3(CCC=C3)O,0,training
COC1=NC2=C(C(=O)N1)N=C(CC(N2)C3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-],0,training
C1=CC(=CC=C1C2=C(C(=O)N(N=C2C3=CC=C(C=C3)Cl)CCO)C#N)Cl,0,training
CC1=C(C(C(=C(N1)C)C(=O)OC)/C=C(/C=C/C2=CC=CC=C2)\Cl)C(=O)OC,0,training
CCCCCCCCCCCC(=O)C1=C(C=C(OC1=O)C)O,0,training
CC1=CC2=C(C=C1OC)C(=C(N2)Cl)/C=C/3\C4=CC=CC=C4NC3=O,1,training
C1=CC(=C(C=C1Cl)C(C2=C(C=CC(=C2)Cl)O)C(Cl)(Cl)Cl)O,0,test
COC1=CC=C(C=C1)C(C(=O)C2=CC=C(C=C2)OC)C3(C4=C(C(=CC(=C4)Cl)Cl)NC3=O)O,0,training
C1OC2=C(O1)C=C3C(=C2)C4=C(C3=O)C5=C(C=C(C=C5)Cl)C(=O)N4C[C@@H]([C@H]([C@@H](CO)O)O)O,1,training
CC1=CC=C(C=C1)OC2=CC=CC=C2N.Cl,0,training
CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)NCC(C(=O)OC)NC(=O)/C=C/C2=CC(=C(C=C2)OC(=O)C)OC(=O)C)OC(=O)C,0,training
C1=CC=C(C(=C1)/C=N/NC(=O)C2=CC=CC=C2NC3=CC=CC=C3C(=O)N/N=C/C4=CC=CC=C4O)O,1,training
COC1=C(C=C(C=C1)Cl)N2C(=O)C(=C(C2=O)Cl)NC3=CC(=CC=C3)O,0,valid
C1=CC=C(C(=O)C=C1)NCCCNC2=CC=CC=CC2=O,0,test
CCCC(=O)C1=C(N=C(N(C1=O)C)OC)NOC2C(C(C(CO2)OC(=O)C)OC(=O)C)OC(=O)C,0,training
CC([C@@H](C(=O)NC([C@H]1COC(O1)(C)C)OCC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)OC(C)(C)C,0,training
COC1=C(C=C(C=C1)/C=C/2\C=CC3=CC=CC=C32)OC,0,valid
C1=CC(=CC=C1/C=C/C(=O)C2=CC=C(C=C2)NC3=NC(=NC(=N3)NC4=CC=C(C=C4)F)NC5=CC=C(C=C5)F)Cl,0,training
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)COC4C(C(CO4)(CO)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O,0,training
CN(C)C(=NC#N)N(CC1=CC=CC=C1)CC2=CC=CC=C2,0,test
COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=CC=CC=C3N2,0,test
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,0,training
CC(C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)OCC(CO)(CO)N=C(N)N,0,training
CC1(CC2CCC(C1)N2C)O,0,training
CC(C)OC1=CC=C(C2=CC=CC=C21)CNC3=NCCO3,0,test
C1CC2(CC1CC2=O)C(=O)O,0,training
CC1C(O1)(C)C(=O)O[C@@H]2C3C(C4[C@](O4)(CC/C=C(\C2OC(=O)C)/C(=O)OC)C)OC(=O)C3=C,0,test
CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)NCC2=CC3=C(C=C2)N=C(C(=N3)Cl)C4=CC=CC=C4,0,training
CC1=C(C23C(=C(C=CC2(N1CC4=C(C=C(C=C4)Cl)Cl)O)O)C(=O)N(C3=O)C5=CC=CC=C5)C#N,0,valid
CN(C)CCCNC1=C2C=CC=C(C2=NC=C1)[N+](=O)[O-].Cl,0,training
CC1=CC(=NC2=C1C(=O)C=C(N2)C3=CC=CC4=CC=CC=C43)C,0,training
C1=CC=C(C=C1)CC[N+]2=CC=CC(=C2)C(=O)NN.[Br-],0,training
C1=CC(=CC=C1C2C(C(=O)N2NC(=O)C3=CC=C(C=C3)N)Cl)O,0,training
CC1C(C2=CC3=C(C=C2OC1N4CCCCC4)OCO3)C5=CC6=C(C=C5)OCO6,0,training
C1=CC=C2C(=C1)C(=CC3=CC=C(C=C3)NC(=O)/C=C/C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5C2=O,0,valid
C1CCOC(C1)N2C=NC3=CC(=C(C=C32)Cl)Cl,0,valid
C1C2=NC(=CC=C2)COC3=CC=C(C=C3)C=NC4=CC=C(C=C4)N=CC5=CC=C(O1)C=C5,0,valid
CCOC1=CC=C(C=C1)/C=C\2/C(=O)OC(=N2)C3=CC=CC=C3,0,training
C1=CC=C(C=C1)NC(=O)OCCN=C2C3=CC=CC=C3C=CC4=CC=CC=C42,0,training
CC1=CC(=C2C(=N1)N(C(=O)N(C2=O)C3=CC=CC=C3)CCCN4CCN(CC4)C5=CC=CC=C5OC)C(=O)N(CC=C)CC=C,0,valid
CCCCCCCCCCCCCCCCCC1=NCCN1C(=O)OCCO,0,training
CC(C)(C)C1(CCN(CC1)C)O.C(=O)(C(=O)O)O,0,test
COC(=O)CC(CC(=O)C(=O)OC)C(=O)OC,0,training
CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3C(CC5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC)O,1,training
CC1=CC=C(O1)C2=C3C(=NC(=N2)N)N(N=N3)CC4=NC(=CC=C4)CO[C@H]5CCOC5,0,test
CC1=CC(=NC(=N1)NC2=NC3=CC=CC=C3O2)NNC(=O)C4=CC=CC=C4O,0,training
CC(=O)O[C@H]1CCC2[C@@]1(CCC3[C@H]2CC[C@]4([C@@]3(C=CC(=O)C4)C)C)C,0,training
CC1CCC(C(=O)C1)C(C)(C)C2=CC=CC=C2,0,test
CN1C(=C2C=CC3=CC=CC=C3C2=N1)C(=O)NCCCN(C)CCCNC(=O)C4=C5C=CC6=CC=CC=C6C5=NN4C,0,training
CCCC1=C(C(=NC(=N1)NC#N)C(=O)NC23CC4CC(C2)CC(C4)C3)C,0,training
CC1=CC=C(C=C1)C(=O)C(C2=C(N3C(=N)N=NC3=N2)O)C4=C(N5C(=N)N=NC5=N4)O,0,valid
C1CC2C3(C1)C(=O)C4=CC5=C(C=C4[C@H](N2)O3)OCO5,0,training
CC(C)(C)CC(C)(C)C1=CC2=C(C(=C1)CC3=CC(=CC(=C3O)CC4=CC(=CC(=C4O)CC5=C(C(=CC(=C5)C(C)(C)CC(C)(C)C)C2)O)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C)O,0,training
C1=CC=C2C(=C1)C3=C(C2=O)C4=C(C=C(C=C4)[N+](=O)[O-])C(=O)N3CCNCCCNCCN5C6=C(C7=C(C5=O)C=C(C=C7)[N+](=O)[O-])C(=O)C8=CC=CC=C86.C(=O)(C(F)(F)F)O,0,training
CN1CCC23C4C5=C(CC2(C1CC6=C3C(=C(C=C6)O)O4)O)C7=CC=CC=C7N5,0,valid
COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)OC)O,0,training
CCOC(=O)CN1C2=CC(=C(C3=C2C4=C(C=C(C=C4C1=O)C5=CC=CC=C5)C(=N3)Cl)OC)OC,0,training
C1[C@@H](O1)CN2C3=CC=CC=C3C(=O)C4=CC=CC=C42,0,training
CN1C=C(C2=CC=CC=C21)C3=CC(=NN3)C4=CN(C5=CC=CC=C54)C,0,training
CC1=C(N=C2C(=C(C=C3C2=NC4=C3CCCC4=O)O)N1)C,0,training
C[C@@]12CC/C=C(\CC[C@@H]3[C@@H]([C@@H]1O2)OC(=O)C3=C)/COC(=O)C(=O)C4=CN(C5=C4C=C(C=C5)Cl)C,0,training
COC1=C2CC(C(=O)C(CC2=C(C=C1)OC)C(=O)OC)C(=O)OC,0,training
COC1=CC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NCCCN(CCCl)CCCl.Cl,1,training
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(C[C@H]([C@@H]5[C@@]4(C(=C[C@@]5(C)COC(=O)/C=C/C6=CC=CC=C6)C=O)C)O)C)[C@H]2[C@H]1C)C)C(=O)OC,0,training
C1C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)NC[C@H](C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCN,0,training
C1C(C(C(C(O1)NC(=O)NCCCCCCNC(=O)NC2C(C(C(CO2)O)O)O)O)O)O,0,training
C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C=O,0,training
CC1=CC=C(C=C1)OC2CC(OC2OC3=CC=C(C=C3)C)N4C=NC5=C4N=C(NC5=O)Br,0,training
COC1=NC(=NC=C1/C=C\2/C3=CC=CC=C3C(=O)O2)OC,0,training
C=C[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)O,1,training
CC12CCC(CC1O2)C3(CO3)C,0,training
C1=CC(=CC=C1C(=O)N/N=C/C2=CC=NC=C2)F,0,training
CC(=O)OCCCC#CC#CC1=CC=CC(=O)O1,0,test
C1=CC=NC(=C1)NC(=O)/C=C\C(=O)O,0,training
CCOC(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3/C(=C/OC)/C2=O,0,training
CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,0,test
CCN(CC)C(=O)CCCCCCCCC1CO1,0,valid
CC1=CN2C(=NC(=CC2=O)C3=CC=CC=C3)C=C1,0,training
CCOC(=O)C1=C(OC(=C1C(=O)OCC)C2=CC=CC=C2)C3=CC=CC=C3,0,test
C1CCCC(C(=O)C(=O)C(CC1)(CCC#N)CCC#N)(CCC#N)CCC#N,0,training
C1=CC(=C(C=C1N2C=NC3=C(N=C(N=C32)N)N)Cl)Cl.Cl,0,test
CN1C(=O)C2=C(NCC2=O)NC1=O,0,training
CCOC(=O)CC[C@@H](C(=O)N[C@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(=O)OCC)N.C(=O)(C(F)(F)F)O,0,test
CN1CC[C@H]([C@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O.Cl,1,training
C1CCC2=C(C1)C3=C(C=CC4=C3C=NN4)N=C2C5=CC(=C(C=C5)N)F,1,training
C1=CC(=C(C(=C1)Cl)/C=C/[N+](=O)[O-])Cl,0,training
CN1CCC2=CC(=C(C=C2C(O1)C(=C)C3=CC=CC=C3)OC)OC,0,training
C1COCCN1CCN(C2=CC=CC=C2)C(=NC3=CC=CC=C3)N4CCOCC4,0,test
CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,0,training
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl,1,training
C1=CC(=CC=C1C(=O)NN)N2C(=C(N=N2)C(=O)NN)C(=O)NN,0,training
COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCN6CCOCC6)OC,0,valid
C1CNC2=C(C3=C1C=C(C=C3Br)Br)C4=NCCC5=C4C(=C2O)N=C5.C(=O)(C(F)(F)F)O,0,training
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,0,training
CC1=NC2=CC=CC=C2C(=C1C(=O)/C=C/C3=CC=CC=C3)/C=C/C4=CC=C(C=C4)F,0,valid
CC1=C(OC2=C1C3=CC=CC=C3C=C2)[N+](=O)[O-],0,test
C1CN(CCN1CC(=O)NC2=C(C=C(C=C2)Cl)C(=O)C3=CC=CC=C3Cl)C4=CC=CC=N4,0,training
CC1=CC=C(C=C1)CC2=CC(=NN=C2C)N3CCN(CC3)C4=CC(=CC=C4)Cl,0,test
C=C1CC(C1)CNC2=CC(=NC(=N2)N)Cl,0,training
C[C@]12CCC(=O)[C@H]([C@@H]1CCC2=O)CCC3=CC(=O)C=CC3=O,0,training
CC1=C([N+](=O)C2=CC=CC=C2N1[O-])C(=O)/C=C/C3=CC=CC=C3[N+](=O)[O-],0,training
CC(=O)O[C@H]1CC2CC3([C@@H]1C4([C@H](C(=O)[C@@H]3OC(=O)C)C([C@H](CC4OC(=O)C)O)(C)C)C)C(=O)C2=C,0,training
COC(=O)/C(=C(\NC1=CC=CC=C1)/N2CCCCC2)/C#N,0,training
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N,0,training
CC(C)(C#CC1=NC(=NC(=N1)OC2=CC=C(C=C2)OC)OC3=CC=C(C=C3)OC)O,0,training
CC(=O)C1C(C2(C1(C(C(=O)O2)C#N)C)C)C3=CC=CC=C3,0,training
CC1CC(C(C(/C=C(/C(C(/C=C\C=C(\C(=O)NC2=C(C(=O)C(=C(C1)C2=O)OC)C=NC(C)(C)C)/C)OC)OC(=O)N)\C)C)O)OC,0,training
CC1=N[C@](COC1=O)(C)C2CC3C=CC2C3=O,0,training
C1=CC=C(C=C1)C2=NC3=C4C(=C2)C5=CC=CC=C5N=C4C(=O)C6=C3N=CC=C6,0,training
C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C3=C(N=CN=C32)N)C(F)(F)F)CO)O,0,training
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCCNC([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C(=O)NC6=CC=CC=N6,0,training
C[C@@H]1/C=C/C(=C/[C@H]2C=C[C@@H](C[C@]2(/C=C/C(=C\C=C\C(=O)O[C@H]1[C@H](C)[C@@H]([C@@H](C)NC(=O)C)O)/C)C)NC(=O)OC)/C,1,training
CC1=C(CC(=C(N1)C)C(=O)NNC(=O)C2=CC=CC=C2O)C(=O)NNC(=O)C3=CC=CC=C3O,0,training
CCN(CC)CCCC(C)NC1=CC(=NC2=C1C=C(C=C2)N3CCCC3)C4=CC(=CC=C4)OC(F)(F)F,1,training
CCOC(=O)C1=NC2=CC=CC=C2N=C1OC3=CC(=CC(=C3)OC)OC,0,training
CC1=C(C=CC2=C1NC(=O)C2(CC(=O)C3=C(C=C(C=C3)Cl)Cl)O)Cl,0,training
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl)OC,1,valid
CCOC(=O)C1=CC=C(C=C1)N2C(=O)CC3=CC=CC=C3C2=O,0,training
C=CC(C=O)C\1(CCOC(=O)/C1=C\N)O,0,training
C[C@H](COC(=O)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@H]([C@@]45[C@@]3(CC[C@H]4C5)C)OC)C,0,training
COC1=CC=CC(=C1OC)C2C3C(COC3=O)OC4=CC5=C(C=C24)OCO5,0,training
CC1=CC(=C(C(=O)O1)/C(=N/NC(=O)C(=O)N)/C)O,0,training
CC1=CC2=C(C=C1C)N=C3C(=N2)C4=C(N3CCN(C)C)C=C(C=C4)Br,0,training
C1=C(C(=CC(=C1Cl)Cl)Cl)NC(=O)/C=N/O,0,test
CCOC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(C=C1)N(CCCl)CCCl)NC(=O)C,0,training
C1CC2=C(N=NN2C1)CO,0,training
CC[C@H](C)[C@H]([C@H](C)C(=O)[C@H](C)/C=C(\C)/C=C/C[C@@H](C)/C=C(/CC)\C=C\[C@H]1CC=CC(=O)O1)O,1,training
COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)O,1,valid
C[C@@]12CC(C(C(=O)N1C)C(=O)NC3=CC=CC=N3)C4=CC=CC=C4O2,0,training
CCN(CC)/C(=C\C1=CC=C(C=C1)C(=O)OC)/C(=O)OCC,0,training
CC1=CC=C(C=C1)/C=C/2\CCCCCC2=O,0,training
CC(C)[C@@]12[C@@H](O1)[C@H]3[C@@]4(O3)[C@]5(CCC6=C([C@@H]5C[C@H]7[C@]4([C@@H]2OC(=O)CN(C)C)O7)COC6=O)C,1,training
C1=CC=C(C=C1)C(C2=CC=CC=C2)C(C(=O)C3=CC=CC=C3)C(=O)C(=O)NC4=CC=CC=C4,0,training
C1C/C(=C\C2=CC=C(C=C2)Cl)/C3=C(C1)C(N=C(N3)N)C4=CC=C(C=C4)Cl,0,test
CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,0,training
C1=CC=C2C(=C1)C(=N)N3C4=C(C=CC(=C4)Cl)OC3=N2.Cl,0,training
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)OC9C(C(C(C(O9)C)O)O)O)O)O)O)OC2C(C(C(C(O2)C)O)O)O)C)C)C)OC1,0,training
CC1=CC2=C(C=C1C)N=C3C(=N2)C4=CC=CC=C4N3CCN(C)C,0,training
CC(CCC(=O)O)C1CCC2[C@@]1([C@H](CC3C2[C@@H](C[C@H]4[C@@]3(CCC5(C4)OOC6(CC[C@]7([C@@H](C6)C[C@H](C8C7C[C@@H]([C@]9(C8CCC9C(C)CCC(=O)O)C)OC(=O)C)OC(=O)C)C)OO5)C)OC(=O)C)OC(=O)C)C,0,test
CCN(CC)CCCC(C)NC1=NC(=CC(=N1)NC2=CC3=C(C=C(N=C3C=C2)C)N)C.Cl,0,training
COC1=CC=CC=C1NC(=O)C(=O)CC(=O)C2=CC=CC=C2NC3=CC(=O)C(=O)C4=CC=CC=C43,0,training
C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C/C(=C\C5=CC(=C(C(=C5)OC)OC)OC)/[C@@H]4O)C)N6CCCC6,0,valid
CC(C1=CC=CC=C1)N2CCN(CC2)C(C)C3=CC=CC=C3,0,training
CC(=O)NC1C(C(C(OC1OCC2=CC=CC=C2)CO)O)OCC(=O)N3CCCC3C(=O)NC(CCC(=O)NCCCCCNC4=C5C(=NC6=CC=CC=C64)C=CC=C5[N+](=O)[O-])C(=O)N,1,training
CCOC1=C(C=CC(=C1)C(C)(C)C)C2=N[C@@H]([C@@H](N2C(=O)N3CCN(CC3)CC#CC4=C5CN(C(=O)C5=CC=C4)[C@@H]6CCC(=O)NC6=O)C7=CC=C(C=C7)Cl)C8=CC=C(C=C8)Cl,0,training
COC1=C(C=C2C(=C1)C(=O)N3CCC[C@H]3C=N2)OCCCC(=O)NC4=C5C=CC6=CC=CC7=C6C5=C(C=C7)C=C4,1,test
CC1=CC=C(C=C1)C(=O)C2=NN=C(N=N2)C(=O)C3=CC=C(C=C3)C,0,valid
CC(=O)OCC1C(C(C(C(O1)N2C=C(C(=O)NC2=O)F)N)OC(=O)C)OC(=O)C,0,training
CN1C(=NC2=C1N=C(N=C2N3CCOCC3)Cl)COC(=O)NCCC4=CC=CC=N4,0,training
CC1=C2C(=NC=NN2C=C1NC(=O)OC[C@@H]3COCCN3)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F,0,training
COC1=C(C=C2C3=C(C4=C(C=CC(=C4)OCC5=CC=CC=C5)C=C3)N=CC2=C1)OC,0,training
CC1([C@H]2C[C@@H]1C3=CN=C(C=C3[C@@H]2CC4=CC=C(C=C4)CC5[C@@H]6C[C@@H](C6(C)C)C7=CN=C(C=C57)C8=CC=CC=N8)C9=CC=CC=N9)C,0,training
COC1=CC(=CC(=C1OC)OC)NCC2=CC3=C(C=C2)N=C(C(=N3)N)C4=CC=CC=C4,0,valid
C/C=C/C#CC#C/C=C/C=C/C(CCO)O,0,training
C1CC(N(C1)/C=C/2\C(=O)OC(=N2)C3=CC=CC=C3)C(=O)O,0,training
CC1(C[C@@H]2C1CCC3(CC2(CCC3=O)O)C)C,0,training
C1CC(=O)N(C1)C2=CC=CC=C2I(=O)=O,0,training
CN(C)CCCN1C2=C(C=C(C=C2)C(F)(F)F)N=C1CC3=CC=C(C=C3)OC,0,test
CN1CCC2=C(C1C3C4=C(C(=C(C=C4)OC)OC)C(=O)O3)C(=C5C(=C2N)OCO5)OC.Cl,0,training
C1CN(C(C2=C1C3=CC=CC=C3N2)C4=CN=CC=C4)C(=O)CCN5CCN(CC5)C6=CC(=CC=C6)Cl,0,training
CC1=CC=C(C=C1)C2=C(C(C(=C2C3=CC=C(C=C3)C)C4=CC=CC=C4)(C5=CC=CC=C5)O)C6=CC=CC=C6,0,training
C=CCN1CN(C2(C1=O)CCN(CC2)CCCC3(OCCO3)C4=CC=C(C=C4)F)C5=CC=CC=C5,0,training
C1CC2=CC3=C(CC4(C3)CC5=C(C4)C=C6C(=C5)CCCC6=O)C=C2C(=O)C1,0,training
CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)CO,0,training
C1=NC2=C(NN=C2C(=N1)N)C3C(C(C(O3)CO)O)O,0,training
C1=CC=C2C(=NN=C(C2=C1)N/N=C/C3=C(C=C(C=C3)O)O)N/N=C/C4=C(C=C(C=C4)O)O,1,test
C1=CC=C2C(=C1)NC(=N2)C3=C(C(=C(C(=C3Cl)Cl)Cl)Cl)C(=O)NNC(=O)C4=CC=C(C=C4)Cl,0,training
CCOC(=O)CCC(C(=O)NC(CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)NC(CCC(=O)OCC)C(=O)NC(CCC(=O)OCC)C(=O)OCC)NC(=O)C(CCC(=O)OCC)NC(=O)OCC2=CC=CC=C2,0,training
C1COC2=C(O1)C=C3C(C4=C(COC4=O)N(C3=C2)CCO)C5=CC(=CC=C5)Cl,0,training
CC1=C2C=CC=C2C(=CC3=C1N(C4=CC=CC=C43)C)OCCO.I,0,training
COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC=C(C=C6)C(=O)O,0,training
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CO6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,1,training
CN(C1=CC=CC=C1)/N=C\C2=CC=NC3=CC=CC=C23,0,training
C/C(=C\1/CCOC1=O)/NC2=C(C=C(C=C2)Cl)Cl,0,valid
C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC=CC=C3Cl)N,0,training
C/C=C\1/C[C@H]([C@@](C(=O)OCC2=CC[N+]3([C@H]2[C@@H](CC3)OC1=O)[O-])(C)O)C,0,training
C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C(=C2)C3=C(C=CC(=C3)CCC(=O)C4=C(C=C(C=C4)O)O)O)O)O)O,0,valid
C1=CC=C2C(=C1)C(=CC=N2)C=C(C(=O)O)C(=O)O,0,training
CN1CCCC2(C1)CCCC3=CC=CC=C23.Cl,0,training
C1COCCN1CCCNC2=C3C(=C(C=C2)NCCCN4CCOCC4)C(=O)C5=CC=CC=C5C3=O,0,training
COC1=CC=C(C=C1)C2(C3=CC=CC4=C3C(=CC=C4)C(=O)O2)C5=CC=C(C=C5)OC,0,training
COC1=C2C(=O)CCCC(=O)C2=C(C=C1)O,0,training
C(C(=O)C(=O)O)Br,0,training
C(C(COCC([N+](=O)[O-])([N+](=O)[O-])F)O)O,0,training
C1=CC(=CC=C1N2C(=C(NC2=O)C#N)N)[N+](=O)[O-],0,valid
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3C([C@@](C2(C)C)(C[C@@H]1OC(=O)C([C@H](C5=CC=CC=C5)NC(=O)CC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)OC(=O)C,1,training
CN1C=CC2=C1C(=NC(=N2)Cl)N(C)C3=CC=C(C=C3)OC,1,training
C1=CC=C(C=C1)CC(C(=O)OC2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)NC(=O)C(CC3=CC=C(C=C3)OCC4=CC=CC=C4)N.Cl,0,valid
C(CNC(=O)C(F)(F)F)NCCNC(=O)C(F)(F)F.C(=O)(C(F)(F)F)O,0,training
COC1=CC2=C(C=C1)C=C(C=C2)/C=C/C(=O)C3=C(C=C(C=C3)Cl)Cl,0,training
C1=CC=C(C=C1)COC2=CN=C(C=C2)/C=C/3\C(=O)N/C(=C/C4=CC=CC=C4)/C(=O)N3,1,training
CC(CN(C)C)NC1=C2C=C(C=CC2=NC3=C1C(=CC=C3)[N+](=O)[O-])OC,0,valid
C1=CC=C(C=C1)C2=C(N=C(N2)C3=C(C(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-])O)C4=CC=CC=C4,0,training
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)CCCBr)CC)OC)C(=O)OC)O,1,training
C/C/1=C\CC[C@@]2([C@H](CC[C@@](O2)([C@H](C[C@@H]3[C@H](C1)OC(=O)C3=C)I)C)I)C,0,training
CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2Cl,0,training
CC1=C(N=C2C=C(C=CC2=N1)C(F)(F)F)NCC3=CC(=C(C(=C3)OC)OC)OC,0,valid
C1CC(=O)O[C@H](C/C=C\2/C(=O)C(=C[C@@H]2C/C=C\CCCC(=O)O[C@H](C/C=C\3/C(=O)C(=C[C@@H]3C/C=C\C1)Cl)CCCCC(F)(F)F)Cl)CCCCC(F)(F)F,1,training
